# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.96836E-01
 he   2  11.025666  0.095666  1.475256  0.822507 2.93577E-01
 li   3   2.090385 -1.169615  0.209976 -0.442774 5.90851E-10
 be   4   0.000000 -1.300000  0.000000  0.000000 0.00000E+00
  b   5   0.000000 -2.790000  0.000000  0.000000 1.85754E-27
  c   6   9.170027  0.700027  2.079617  1.426867 1.22822E-02
  n   7   7.066670 -0.803330  0.576261 -0.076489 1.12898E-04
  o   8   8.003159 -0.726841  0.652750  0.000000 1.11409E-03
  f   9   5.302241  0.882241  2.261831  1.609082 2.63402E-06
 ne  10   8.032548  0.062548  1.442139  0.789389 1.50362E-03
 na  11   6.126493 -0.113507  1.266084  0.613334 2.12668E-05
 mg  12   6.779700 -0.860300  0.519291 -0.133459 1.01173E-04
 al  13   5.184366 -1.265634  0.113956 -0.538793 2.85174E-06
 si  14   6.557066 -0.992934  0.386657 -0.266093 7.00207E-05
  p  15   4.391078 -1.018922  0.360668 -0.292081 5.26921E-07
  s  16   5.786852 -1.363148  0.016443 -0.636307 1.35692E-05
 cl  17   3.906103 -1.323897  0.055694 -0.597056 1.97436E-07
 ar  18   5.061244 -1.378756  0.000835 -0.651915 3.17987E-06
  k  19   3.729205 -1.350795  0.028796 -0.623954 1.44887E-07
 ca  20   4.909225 -1.380775 -0.001185 -0.653934 2.24802E-06
 sc  21   1.851007 -1.198992  0.180598 -0.472152 2.20529E-09
 ti  22   3.587337 -1.322662  0.056928 -0.595821 1.27951E-07
  v  23   2.587020 -1.372980  0.006610 -0.646139 1.36071E-08
 cr  24   4.245112 -1.394888 -0.015297 -0.668047 6.32051E-07
 mn  25   4.118212 -1.361788  0.017802 -0.634947 4.98603E-07
 fe  26   6.160409 -1.379591  0.000000 -0.652750 5.58553E-05
 co  27   3.664793 -1.205207  0.174384 -0.478366 1.88288E-07
 ni  28   4.845504 -1.354496  0.025095 -0.627655 2.84289E-06
 cu  29   3.196191 -1.053809  0.325781 -0.326968 6.90159E-08
 zn  30   3.484627 -1.145373  0.234217 -0.418532 1.38018E-07
